record_id,customer_id,payment_timestamp,amount,decline_reason,is_hard_decline,payment_method,customer_segment,customer_tenure_months,days_overdue,retry_count_so_far,past_payment_success_rate,historical_engagement_score,previous_failed_payments,previous_recovered_payments,recovery_action,retry_delay_hours,action_cost,recovery_probability,recovered,recovered_amount,time_to_recovery,p_recovery_retry_2h,p_recovery_retry_24h,p_recovery_payment_link,p_recovery_escalation
REC005627,CUST02442,2025-11-15 08:24:32.193022,1949.29,card_expired,True,upi_autopay,smb,12,0,0,0.7364405456285946,0.3450458962136955,1,0,payment_link,6.0,20,0.6728,0,0.0,,0.3825,0.4307,0.6728,0.6728
REC005628,CUST02442,2026-02-24 11:31:11.091615,8088.74,mandate_revoked,True,upi_autopay,smb,12,15,1,0.8073970760026868,0.35955173137122837,2,0,payment_link,6.0,20,0.2545,0,0.0,,0.03,0.1116,0.2545,0.2545
REC005629,CUST02442,2026-06-18 06:23:27.139346,1566.8,insufficient_funds,False,card,smb,12,2,2,0.7864204923755578,0.3283700870806417,3,0,retry_24h,24.0,0,0.3659,0,0.0,,0.3753,0.3659,0.2995,0.4135
REC005630,CUST02443,2025-11-09 02:26:40.004944,1609.55,card_expired,True,netbanking,smb,9,1,1,0.7853721825071261,0.5809083699111635,0,0,payment_link,6.0,20,0.7271,0,0.0,,0.4256,0.495,0.7271,0.7271
REC005631,CUST02443,2026-06-03 05:41:12.629551,334.57,insufficient_funds,False,upi_autopay,smb,9,6,0,0.7690135241644815,0.5612901957705224,1,0,retry_24h,24.0,0,0.6016,0,0.0,,0.533,0.6016,0.528,0.6484
REC005632,CUST02443,2026-07-15 20:57:13.286657,978.39,insufficient_funds,False,netbanking,smb,9,3,0,0.7266291860810199,0.5796622574568725,2,0,retry_24h,24.0,0,0.5881,1,978.39,78.8,0.5783,0.5881,0.514,0.6355
REC005633,CUST02444,2026-03-28 06:06:25.124026,2423.44,insufficient_funds,False,netbanking,individual,17,2,1,0.6716899292080271,0.10296912586135146,0,0,retry_2h,2.0,0,0.3562,0,0.0,,0.3562,0.3471,0.2825,0.3937
REC005634,CUST02444,2026-07-30 10:57:14.190775,7608.75,technical_error,False,card,individual,17,9,1,0.6444838970737159,0.15487958846272293,1,0,payment_link,6.0,20,0.3665,0,0.0,,0.3171,0.2598,0.3665,0.4882
REC005635,CUST02445,2025-11-17 14:42:08.919379,2810.63,bank_decline,False,netbanking,individual,7,0,1,0.8076923457788494,0.9141348439115226,0,0,payment_link,6.0,20,0.5691,1,2810.63,15.4,0.396,0.4447,0.5691,0.6852
REC005636,CUST02445,2025-12-13 12:17:10.415161,2862.29,card_expired,True,nach,individual,7,2,1,0.8653571322882752,0.8849216532315779,1,1,payment_link,6.0,20,0.8424,1,2862.29,54.3,0.5783,0.6628,0.8424,0.8424
REC005637,CUST02445,2026-02-16 11:42:40.912060,5562.06,bank_decline,False,upi_autopay,individual,7,2,1,0.8103915331945777,0.9649420977825848,2,2,retry_2h,2.0,0,0.3952,0,0.0,,0.3952,0.4836,0.607,0.718
REC005638,CUST02445,2026-07-29 09:50:54.325690,14791.38,insufficient_funds,False,netbanking,individual,7,6,1,0.7462570485670577,0.9123588526137719,3,2,retry_24h,24.0,0,0.6898,0,0.0,,0.6269,0.6898,0.6222,0.7309
REC005639,CUST02446,2025-12-28 19:29:19.129502,6306.51,mandate_revoked,True,netbanking,individual,10,3,2,0.8199510297296263,0.3527922310068083,0,0,stop,,0,0.0252,0,0.0,,0.0835,0.1239,0.2778,0.2778
REC005640,CUST02447,2025-08-29 07:36:08.496702,1460.94,card_expired,True,upi_autopay,individual,13,4,2,0.5881502239376377,0.2792223811468515,0,0,payment_link,6.0,20,0.4361,1,1460.94,2.6,0.1447,0.2215,0.4361,0.4361
REC005641,CUST02447,2026-05-15 08:54:50.966367,78344.24,insufficient_funds,False,netbanking,individual,13,2,0,0.49811046372439005,0.2692723489240247,1,1,escalation,48.0,500,0.4642,0,0.0,,0.4247,0.4149,0.3444,0.4642
REC005642,CUST02447,2026-07-16 15:32:48.991615,2166.8,insufficient_funds,False,upi_autopay,individual,13,2,1,0.5417591986725638,0.23846373204833626,2,1,retry_24h,24.0,0,0.3393,0,0.0,,0.3483,0.3393,0.2756,0.3855
REC005643,CUST02448,2025-10-12 05:20:42.830539,718.88,mandate_revoked,True,netbanking,individual,7,0,1,0.6874550142175225,0.3258235037289561,0,0,payment_link,6.0,20,0.2883,1,718.88,46.6,0.1087,0.1297,0.2883,0.2883
REC005644,CUST02448,2025-12-31 11:43:52.083021,27814.12,disputed,True,upi_autopay,individual,7,0,1,0.7213728243108376,0.3165933705863035,1,1,escalation,48.0,500,0.2726,0,0.0,,0.0703,0.0846,0.1322,0.2726
REC005645,CUST02449,2026-01-23 00:35:41.977242,1513.76,bank_decline,False,nach,individual,10,2,0,0.8055870619743871,0.6220566806022698,0,0,payment_link,6.0,20,0.5166,0,0.0,,0.3114,0.3933,0.5166,0.6379
REC005646,CUST02450,2026-01-09 03:01:22.655865,4057.81,bank_decline,False,nach,individual,15,2,1,0.8743546349883977,0.6328928250961089,0,0,payment_link,6.0,20,0.4803,0,0.0,,0.2812,0.3592,0.4803,0.6038
REC005647,CUST02450,2026-02-17 20:20:37.570537,15443.17,bank_decline,False,card,individual,15,0,0,0.9353543629655031,0.6475644538529793,1,0,stop,,0,0.1304,0,0.0,,0.402,0.4509,0.5751,0.6906
REC005648,CUST02450,2026-02-22 07:02:41.996568,4233.29,card_expired,True,netbanking,individual,15,5,5,0.9572453128767341,0.6353661521799746,2,0,payment_link,6.0,20,0.4916,1,4233.29,8.8,0.1633,0.2624,0.4916,0.4916
REC005649,CUST02451,2025-09-13 09:56:55.586649,61.47,insufficient_funds,False,netbanking,enterprise,36,0,1,0.8869225957414182,0.3830166230653272,0,0,retry_2h,2.0,0,0.7284,1,61.47,4.7,0.7284,0.6871,0.6193,0.8156
REC005650,CUST02452,2026-05-12 06:43:05.245462,2758.3,card_expired,True,netbanking,smb,7,4,2,0.9320814008679421,0.19944776014551846,0,0,payment_link,6.0,20,0.5752,1,2758.3,41.8,0.2285,0.3325,0.5752,0.5752
REC005651,CUST02453,2026-01-14 19:10:52.939618,4101.57,insufficient_funds,False,upi_autopay,individual,9,7,2,0.45228497476893864,0.18208629598191545,0,0,retry_24h,24.0,0,0.2068,0,0.0,,0.1539,0.2068,0.1619,0.2416
REC005652,CUST02454,2025-09-05 11:12:13.645657,10047.87,insufficient_funds,False,upi_autopay,smb,24,14,3,0.8532083419323718,0.5713656975474317,0,0,retry_24h,24.0,0,0.4111,1,10047.87,33.8,0.2177,0.4111,0.3409,0.4602
REC005653,CUST02455,2026-05-21 03:00:28.168037,1918.28,bank_decline,False,card,individual,28,6,0,0.8114421583538367,0.5892153971293762,0,0,payment_link,6.0,20,0.4864,1,1918.28,24.1,0.2254,0.3649,0.4864,0.6096
REC005654,CUST02456,2025-09-06 01:02:30.409380,3857.91,disputed,True,nach,individual,19,0,2,0.6598563016481873,0.5355905243721897,0,0,stop,,0,0.0144,0,0.0,,0.0616,0.0742,0.1168,0.2454
REC005655,CUST02456,2026-02-07 08:02:21.844806,86999.01,bank_decline,False,upi_autopay,individual,19,17,0,0.7310826336183827,0.5387827120604832,1,0,escalation,48.0,500,0.4701,0,0.0,,0.0642,0.2461,0.3498,0.4701
REC005656,CUST02456,2026-04-21 17:51:45.401341,16182.53,card_expired,True,card,individual,19,1,1,0.6397651182354648,0.4995352301233986,2,0,escalation,48.0,500,0.5972,0,0.0,,0.2919,0.353,0.5972,0.5972
REC005657,CUST02456,2026-04-30 10:30:47.847867,22715.89,insufficient_funds,False,netbanking,individual,19,0,0,0.7143568701298834,0.4942030784728044,3,0,retry_2h,2.0,0,0.6014,1,22715.89,0.8,0.6014,0.5527,0.4779,0.6014
REC005658,CUST02457,2025-09-19 23:14:40.937209,5615.78,bank_decline,False,card,smb,28,10,0,0.7775089390763329,0.48211664535121,0,0,payment_link,6.0,20,0.4077,0,0.0,,0.1331,0.2945,0.4077,0.5316
REC005659,CUST02457,2025-10-14 14:18:03.910219,1033.46,technical_error,False,nach,smb,28,0,0,0.8409999737957801,0.5067532298061217,1,0,retry_2h,2.0,0,0.8004,1,1033.46,8.0,0.8004,0.596,0.7086,0.8004
REC005660,CUST02457,2025-10-21 19:13:32.338769,2739.77,technical_error,False,card,smb,28,11,1,0.7916745764183206,0.46790836083336246,2,1,payment_link,6.0,20,0.5794,1,2739.77,2.6,0.4851,0.4552,0.5794,0.6943
REC005661,CUST02458,2025-09-02 06:54:13.150372,263.26,insufficient_funds,False,card,individual,6,1,0,0.7699885644945017,0.2741721127297281,0,0,retry_2h,2.0,0,0.5692,1,263.26,2.5,0.5692,0.5396,0.4647,0.5887
REC005662,CUST02458,2025-11-10 01:29:15.661133,1500.19,insufficient_funds,False,card,individual,6,4,0,0.7794741176010248,0.29199517334943387,1,1,retry_24h,24.0,0,0.5537,1,1500.19,27.9,0.5238,0.5537,0.4789,0.6024
REC005663,CUST02458,2026-06-18 22:18:58.605893,3507.95,bank_decline,False,card,individual,6,15,2,0.7856265599466518,0.24190738929417366,2,2,escalation,48.0,500,0.3033,1,3507.95,55.9,0.038,0.138,0.2089,0.3033
REC005664,CUST02459,2026-05-10 20:21:40.831386,243.7,mandate_revoked,True,upi_autopay,individual,26,0,2,0.6832251593307745,0.27656024030433934,0,0,escalation,48.0,500,0.2157,0,0.0,,0.0765,0.0919,0.2157,0.2157
REC005665,CUST02460,2026-01-17 09:54:45.653884,4400.04,card_expired,True,upi_autopay,enterprise,22,23,2,0.9505642715844004,0.6146859139253888,0,0,payment_link,6.0,20,0.7548,0,0.0,,0.1284,0.5311,0.7548,0.8354
REC005666,CUST02461,2026-06-12 11:01:11.511110,647.25,insufficient_funds,False,upi_autopay,smb,5,0,1,0.8358675774467311,0.4906546887123042,0,0,retry_2h,2.0,0,0.6357,0,0.0,,0.6357,0.5883,0.5142,0.6357
REC005667,CUST02462,2026-01-13 18:07:33.508597,3248.32,insufficient_funds,False,netbanking,smb,10,3,1,0.7713086173155602,0.5304792667151074,0,0,retry_24h,24.0,0,0.5576,1,3248.32,7.7,0.5477,0.5576,0.4829,0.6062
REC005668,CUST02462,2026-03-26 03:44:55.319297,1504.53,disputed,True,card,smb,10,1,2,0.7492272657138803,0.5416933582072393,1,1,escalation,48.0,500,0.292,1,1504.53,152.2,0.0714,0.0923,0.1436,0.292
REC005669,CUST02463,2026-03-07 04:05:50.134427,875.76,technical_error,False,card,smb,1,0,0,0.8297067130166516,0.45242741235281225,0,0,retry_2h,2.0,0,0.7995,1,875.76,9.2,0.7995,0.5947,0.7075,0.7995
REC005670,CUST02463,2026-07-17 10:37:01.247898,8452.62,bank_decline,False,upi_autopay,smb,1,3,1,0.8819222983052771,0.48348013810148355,1,1,payment_link,6.0,20,0.437,1,8452.62,48.0,0.2327,0.3201,0.437,0.5614
REC005671,CUST02464,2025-11-09 18:26:35.313992,1012.75,disputed,True,card,smb,14,28,0,0.8018353899728243,0.4750117519417069,0,0,escalation,48.0,500,0.2898,1,1012.75,91.8,0.0087,0.0914,0.1423,0.2898
REC005672,CUST02465,2026-01-30 23:55:05.268487,3898.33,card_expired,True,card,individual,26,11,3,0.764550255330243,0.8210349371989344,0,0,payment_link,6.0,20,0.6278,1,3898.33,17.8,0.174,0.3829,0.6278,0.6278
REC005673,CUST02465,2026-03-07 15:55:58.227996,6490.54,card_expired,True,card,individual,26,1,0,0.7760576391669529,0.8174370261632503,1,1,stop,,0,0.2708,0,0.0,,0.6057,0.6703,0.8467,0.8467
REC005674,CUST02466,2025-12-04 17:19:01.100405,8466.67,insufficient_funds,False,card,individual,8,16,3,0.4786929656030673,0.18916799953302077,0,0,retry_24h,24.0,0,0.1468,0,0.0,,0.0552,0.1468,0.1131,0.1737
REC005675,CUST02467,2025-11-27 03:08:45.894914,4545.81,insufficient_funds,False,card,individual,5,4,0,0.8760511429453379,0.5476983522819374,0,0,retry_24h,24.0,0,0.6788,1,4545.81,45.3,0.6521,0.6788,0.6103,0.7208
REC005676,CUST02467,2026-05-24 16:20:00.222459,28211.62,insufficient_funds,False,nach,individual,5,15,1,0.9258473502821072,0.5473623557124075,1,1,escalation,48.0,500,0.6449,1,28211.62,48.7,0.3536,0.5979,0.5242,0.6449
REC005677,CUST02467,2026-06-08 21:49:47.059049,6816.71,card_expired,True,upi_autopay,individual,5,8,1,0.8979309773396591,0.5343890277197688,2,2,payment_link,6.0,20,0.7504,1,6816.71,45.5,0.3232,0.5252,0.7504,0.7504
REC005678,CUST02468,2026-06-17 09:54:33.514761,1029.85,bank_decline,False,upi_autopay,individual,5,20,1,0.4157658946498886,0.5183659407835076,0,0,payment_link,6.0,20,0.1767,0,0.0,,0.0211,0.1152,0.1767,0.2613
REC005679,CUST02468,2026-08-05 13:18:59.554674,4890.6,insufficient_funds,False,card,individual,5,1,1,0.5019338524030247,0.4890648567126954,1,0,retry_2h,2.0,0,0.4213,0,0.0,,0.4213,0.3923,0.3235,0.4409
REC005680,CUST02468,2026-08-06 19:45:49.819688,13645.42,insufficient_funds,False,card,individual,5,0,1,0.4150101033284279,0.50699314846555,2,0,retry_2h,2.0,0,0.3957,1,13645.42,4.1,0.3957,0.349,0.2842,0.3957
REC005681,CUST02469,2026-01-14 12:05:46.471150,4338.86,mandate_revoked,True,upi_autopay,individual,13,4,0,0.9248975098626533,0.4058126705102563,0,0,retry_2h,2.0,0,0.1679,0,0.0,,0.1679,0.2533,0.4798,0.4798
REC005682,CUST02469,2026-02-23 09:49:49.282760,5799.36,insufficient_funds,False,netbanking,individual,13,11,0,0.8770198105780507,0.4392180556765604,1,0,payment_link,6.0,20,0.5082,1,5799.36,71.0,0.4141,0.5824,0.5082,0.6301
REC005683,CUST02469,2026-05-24 21:48:13.610426,3147.74,disputed,True,upi_autopay,individual,13,27,2,0.942422113049158,0.4496890437224531,2,1,escalation,48.0,500,0.2267,0,0.0,,0.0068,0.0674,0.1065,0.2267
REC005684,CUST02470,2026-01-29 05:48:44.835498,2155.1,card_expired,True,card,individual,19,9,2,0.6754178055423405,0.12013139143767933,0,0,payment_link,6.0,20,0.3925,1,2155.1,67.8,0.0865,0.192,0.3925,0.3925
REC005685,CUST02471,2025-10-07 04:49:53.486432,624.75,insufficient_funds,False,netbanking,enterprise,36,3,0,0.6950808342113812,0.28970776849216473,0,0,retry_24h,24.0,0,0.621,1,624.75,9.0,0.6115,0.621,0.5483,0.7674
REC005686,CUST02471,2025-10-13 21:24:01.861625,3046.92,insufficient_funds,False,nach,enterprise,36,4,1,0.8313947722817138,0.2648364905123601,1,1,retry_24h,24.0,0,0.6168,1,3046.92,15.7,0.588,0.6168,0.5438,0.7642
REC005687,CUST02471,2026-01-01 01:43:47.252079,2958.45,mandate_revoked,True,netbanking,enterprise,36,11,2,0.7597318849518274,0.277905397308085,2,2,payment_link,6.0,20,0.3217,0,0.0,,0.0559,0.1485,0.3217,0.4388
REC005688,CUST02471,2026-01-13 10:26:24.788876,2142.75,technical_error,False,netbanking,enterprise,36,8,0,0.7741944544493028,0.31002700523930515,3,2,escalation,48.0,500,0.8756,1,2142.75,12.4,0.6924,0.6109,0.7213,0.8756
REC005689,CUST02471,2026-05-22 16:54:38.052887,23850.18,insufficient_funds,False,upi_autopay,enterprise,36,1,1,0.7050566569747599,0.2826457227641203,4,3,retry_2h,2.0,0,0.6148,0,0.0,,0.6148,0.586,0.5119,0.7403
REC005690,CUST02472,2025-10-23 04:17:56.081994,6795.04,insufficient_funds,False,netbanking,enterprise,1,0,1,0.47543967830047174,0.46439923680651796,0,0,retry_2h,2.0,0,0.573,1,6795.04,5.7,0.573,0.5235,0.4487,0.6887
REC005691,CUST02472,2025-12-19 14:46:19.236081,16519.82,mandate_revoked,True,netbanking,enterprise,1,12,0,0.4107611542355228,0.4793333912476862,1,1,stop,,0,0.0362,0,0.0,,0.0605,0.1705,0.3584,0.4795
REC005692,CUST02472,2026-03-25 14:22:43.580736,3181.04,insufficient_funds,False,nach,enterprise,1,6,2,0.4548813031538145,0.47006055437130767,2,1,retry_24h,24.0,0,0.4135,1,3181.04,22.9,0.3476,0.4135,0.3431,0.5867
REC005693,CUST02473,2025-11-21 10:17:16.471017,3185.39,bank_decline,False,card,smb,33,23,1,0.7246623795182889,0.49308982199430856,0,0,payment_link,6.0,20,0.2647,1,3185.39,84.9,0.0276,0.1792,0.2647,0.3724
REC005694,CUST02474,2026-05-10 07:17:39.295305,2808.17,mandate_revoked,True,card,individual,15,11,2,0.8866498137994901,0.09947893972845887,0,0,payment_link,6.0,20,0.1998,0,0.0,,0.0303,0.0841,0.1998,0.1998
REC005695,CUST02474,2026-07-04 23:46:38.908896,5223.07,insufficient_funds,False,card,individual,15,1,2,0.9181860697254459,0.0867872432836129,1,0,retry_2h,2.0,0,0.3944,0,0.0,,0.3944,0.3662,0.2997,0.4137
REC005696,CUST02475,2026-06-03 05:00:23.211941,1570.95,bank_decline,False,nach,smb,25,5,0,0.6771000624854457,0.27031107937087,0,0,payment_link,6.0,20,0.3072,1,1570.95,34.3,0.1286,0.2119,0.3072,0.4223
REC005697,CUST02475,2026-08-07 04:18:45.010834,2662.01,insufficient_funds,False,netbanking,smb,25,3,2,0.6751465861440172,0.2964297950984497,1,1,escalation,48.0,500,0.4095,1,2662.01,24.9,0.3529,0.3621,0.2961,0.4095
REC005698,CUST02476,2025-08-27 04:27:43.434544,7821.54,technical_error,False,upi_autopay,individual,21,13,1,0.7782832342144081,0.3657940826929947,0,0,payment_link,6.0,20,0.5204,0,0.0,,0.3874,0.397,0.5204,0.6415
REC005699,CUST02477,2026-05-01 12:31:59.598976,1758.55,card_expired,True,nach,smb,13,1,1,0.8763711476094116,0.3764899562755288,0,0,payment_link,6.0,20,0.6974,1,1758.55,14.3,0.3906,0.4589,0.6974,0.6974
REC005700,CUST02478,2026-04-14 20:39:01.237928,19431.75,disputed,True,upi_autopay,individual,13,14,0,0.8618651019566844,0.32018189121978874,0,0,retry_24h,24.0,0,0.1049,0,0.0,,0.0304,0.1049,0.1619,0.3221
REC005701,CUST02478,2026-05-21 11:53:07.312304,1949.21,technical_error,False,card,individual,13,12,2,0.8670813025853855,0.311296064224342,1,0,payment_link,6.0,20,0.4473,1,1949.21,30.1,0.3381,0.3292,0.4473,0.5716
REC005702,CUST02479,2025-10-09 08:19:03.820277,2654.34,technical_error,False,upi_autopay,smb,17,19,0,0.8421747367763203,0.26344475041070176,0,0,payment_link,6.0,20,0.5562,0,0.0,,0.3113,0.4319,0.5562,0.6739
REC005703,CUST02480,2025-11-03 17:14:01.018980,55384.88,insufficient_funds,False,card,individual,11,9,2,0.8658696932914335,0.41478081449825066,0,0,escalation,48.0,500,0.5038,0,0.0,,0.3308,0.454,0.3812,0.5038
REC005704,CUST02480,2025-12-12 08:58:04.092926,1698.91,mandate_revoked,True,netbanking,individual,11,5,3,0.8701306888008742,0.3512376984612922,1,0,payment_link,6.0,20,0.2139,0,0.0,,0.0521,0.091,0.2139,0.2139
REC005705,CUST02480,2026-08-06 19:20:24.571682,5749.99,card_expired,True,nach,individual,11,2,1,0.8802720413475282,0.38447970268147436,2,0,payment_link,6.0,20,0.6617,1,5749.99,48.2,0.3342,0.4185,0.6617,0.6617
REC005706,CUST02480,2026-08-11 21:48:49.456938,819.33,bank_decline,False,nach,individual,11,12,1,0.8614430559100839,0.40773467334771185,3,1,payment_link,6.0,20,0.3319,0,0.0,,0.0863,0.2316,0.3319,0.4503
REC005707,CUST02481,2026-02-22 05:13:30.833294,6538.85,insufficient_funds,False,upi_autopay,smb,11,1,0,0.6413221200832557,0.7925219057000985,0,0,retry_2h,2.0,0,0.7007,0,0.0,,0.7007,0.675,0.606,0.7172
REC005708,CUST02481,2026-03-24 01:29:07.828644,6654.83,insufficient_funds,False,card,smb,11,1,0,0.63211466823412,0.7402512180395794,1,0,retry_2h,2.0,0,0.6558,0,0.0,,0.6558,0.6282,0.5559,0.6736
REC005709,CUST02481,2026-04-28 21:08:56.478557,39810.89,insufficient_funds,False,nach,smb,11,8,1,0.6264924067406373,0.7157210850500616,2,0,retry_24h,24.0,0,0.4933,0,0.0,,0.3854,0.4933,0.4191,0.5432
REC005710,CUST02481,2026-06-30 01:31:51.706507,8602.55,mandate_revoked,True,nach,smb,11,18,1,0.6325403597508596,0.7455063150285256,3,0,payment_link,6.0,20,0.287,0,0.0,,0.0279,0.129,0.287,0.287
REC005711,CUST02482,2025-11-11 10:32:06.698470,7048.13,bank_decline,False,upi_autopay,enterprise,20,6,1,0.8772989824083015,0.37337607282827895,0,0,retry_24h,24.0,0,0.3617,0,0.0,,0.223,0.3617,0.483,0.7175
REC005712,CUST02483,2025-10-04 00:23:23.856681,2063.97,card_expired,True,nach,individual,7,2,0,0.9447908174710359,0.5338673442142366,0,0,stop,,0,0.2321,0,0.0,,0.5359,0.6233,0.8181,0.8181
REC005713,CUST02483,2025-11-18 15:03:06.772595,6409.61,technical_error,False,nach,individual,7,17,1,0.9664969927532385,0.5099375467799834,1,0,payment_link,6.0,20,0.6236,1,6409.61,26.6,0.4122,0.5012,0.6236,0.732
REC005714,CUST02483,2026-06-29 09:05:39.083922,1473.65,bank_decline,False,card,individual,7,6,2,0.9474910019534548,0.5650433303328503,2,1,payment_link,6.0,20,0.3983,0,0.0,,0.169,0.2865,0.3983,0.5219
REC005715,CUST02483,2026-08-20 18:43:37.558292,561.24,insufficient_funds,False,card,individual,7,21,1,0.9172120499953887,0.48848318533774315,3,1,retry_24h,24.0,0,0.5153,1,561.24,4.2,0.1949,0.5153,0.4406,0.565
REC005716,CUST02484,2026-02-10 09:55:52.956112,2699.58,disputed,True,upi_autopay,individual,26,27,1,0.6306572833107053,0.3699867520808176,0,0,escalation,48.0,500,0.1562,0,0.0,,0.0043,0.0437,0.07,0.1562
REC005717,CUST02484,2026-02-10 16:48:09.294506,9123.45,disputed,True,nach,individual,26,38,0,0.5989642339512327,0.4106929990683862,1,0,stop,,0,0.0081,0,0.0,,0.0017,0.0427,0.0686,0.1533
REC005718,CUST02484,2026-04-18 20:18:23.564271,17134.89,insufficient_funds,False,netbanking,individual,26,0,1,0.6331225049561904,0.3163232964848439,2,0,retry_2h,2.0,0,0.4274,1,17134.89,4.4,0.4274,0.3793,0.3116,0.4274
REC005719,CUST02484,2026-06-21 01:19:27.976674,8266.1,bank_decline,False,upi_autopay,individual,26,8,0,0.6290686426431783,0.42746148405721557,3,1,payment_link,6.0,20,0.3203,0,0.0,,0.1098,0.2223,0.3203,0.4372
REC005720,CUST02485,2026-03-25 22:51:34.616526,13967.55,bank_decline,False,netbanking,enterprise,25,0,2,0.6954974086898928,0.2491816807394874,0,0,payment_link,6.0,20,0.3078,0,0.0,,0.1809,0.2124,0.3078,0.5473
REC005721,CUST02485,2026-08-15 07:45:47.611594,690.27,technical_error,False,upi_autopay,enterprise,25,4,0,0.7335892892507827,0.2853863101780082,1,0,payment_link,6.0,20,0.677,0,0.0,,0.715,0.5597,0.677,0.8507
REC005722,CUST02486,2025-09-27 04:46:56.674138,3124.07,technical_error,False,nach,individual,9,10,0,0.6672054707602401,0.4317863015618962,0,0,payment_link,6.0,20,0.5806,0,0.0,,0.5063,0.4564,0.5806,0.6954
REC005723,CUST02487,2026-05-14 11:12:07.075979,1005.64,technical_error,False,netbanking,smb,20,7,1,0.757849377490267,0.3683806833553689,0,0,payment_link,6.0,20,0.5412,0,0.0,,0.5263,0.4171,0.5412,0.6604
REC005724,CUST02488,2025-10-13 22:38:34.963612,2995.54,technical_error,False,card,smb,18,0,0,0.6846049546533958,0.4104841466320761,0,0,retry_2h,2.0,0,0.7361,0,0.0,,0.7361,0.5065,0.6285,0.7361
REC005725,CUST02488,2025-12-04 18:49:19.778298,7945.08,insufficient_funds,False,nach,smb,18,4,0,0.6695340005719548,0.4301050483582502,1,0,retry_24h,24.0,0,0.5108,0,0.0,,0.4808,0.5108,0.4362,0.5605
REC005726,CUST02488,2026-04-17 13:46:18.393150,1875.57,disputed,True,nach,smb,18,5,3,0.6956959076568031,0.47492647937164056,2,0,payment_link,6.0,20,0.0683,0,0.0,,0.0238,0.0426,0.0683,0.1527
REC005727,CUST02488,2026-05-08 20:23:14.296486,14979.33,technical_error,False,card,smb,18,10,1,0.6888965772263884,0.4406589472559692,3,0,payment_link,6.0,20,0.4688,0,0.0,,0.3953,0.3486,0.4688,0.5926
REC005728,CUST02488,2026-06-22 20:39:21.052340,3616.01,insufficient_funds,False,nach,smb,18,13,2,0.6375673432530711,0.45880519737701414,4,0,retry_24h,24.0,0,0.2907,0,0.0,,0.1503,0.2907,0.2329,0.3335
REC005729,CUST02489,2025-11-28 03:34:16.571357,4088.38,fraud_flag,True,upi_autopay,individual,8,7,2,0.7627723344164683,0.20304931589982797,0,0,stop,,0,0.0041,0,0.0,,0.0105,0.0221,0.0359,0.0135
REC005730,CUST02490,2025-09-12 21:07:18.336715,1264.72,mandate_revoked,True,netbanking,individual,21,9,1,0.7329747482538382,0.412519949412343,0,0,payment_link,6.0,20,0.2986,0,0.0,,0.0587,0.1354,0.2986,0.2986
REC005731,CUST02490,2025-12-10 08:12:43.865398,1214.77,insufficient_funds,False,upi_autopay,individual,21,0,1,0.7679317093310404,0.4217334471342576,1,0,retry_2h,2.0,0,0.5515,1,1214.77,1.4,0.5515,0.5017,0.4272,0.5515
REC005732,CUST02490,2025-12-21 19:27:46.422278,49724.53,insufficient_funds,False,nach,individual,21,1,0,0.7998516477083685,0.3931823621763496,2,1,retry_2h,2.0,0,0.6312,1,49724.53,5.9,0.6312,0.6028,0.5293,0.6496
REC005733,CUST02491,2025-11-19 04:37:42.297431,7366.41,card_expired,True,nach,individual,35,7,1,0.5909505620971482,0.08441398331459367,0,0,payment_link,6.0,20,0.4199,0,0.0,,0.1108,0.2103,0.4199,0.4199
REC005734,CUST02492,2025-08-25 11:42:46.723397,1341.91,card_expired,True,nach,smb,27,1,1,0.8359053090424995,0.2723608154919966,0,0,payment_link,6.0,20,0.6428,1,1341.91,30.5,0.3335,0.3983,0.6428,0.6428
REC005735,CUST02492,2025-10-22 00:04:32.501529,125.99,card_expired,True,upi_autopay,smb,27,3,0,0.8618994475192688,0.3281373773292277,1,1,payment_link,6.0,20,0.7423,0,0.0,,0.4057,0.5145,0.7423,0.7423
REC005736,CUST02493,2025-10-20 13:59:31.936042,1908.98,mandate_revoked,True,upi_autopay,individual,3,1,0,0.515644807197578,0.5844884015741348,0,0,retry_24h,24.0,0,0.1746,0,0.0,,0.1378,0.1746,0.365,0.365
REC005737,CUST02493,2026-03-19 17:45:03.510400,6060.84,mandate_revoked,True,nach,individual,3,4,0,0.4681543642963966,0.5910480334667074,1,0,payment_link,6.0,20,0.3096,0,0.0,,0.0893,0.1416,0.3096,0.3096
REC005738,CUST02493,2026-05-07 15:35:34.070522,562.52,disputed,True,upi_autopay,individual,3,2,0,0.514103079329474,0.578359901525349,2,0,escalation,48.0,500,0.2786,1,562.52,71.6,0.0623,0.087,0.1357,0.2786
REC005739,CUST02493,2026-08-02 15:07:27.497265,1956.68,card_expired,True,card,individual,3,7,0,0.556114960142937,0.5797214588826415,3,1,payment_link,6.0,20,0.6604,1,1956.68,28.7,0.2507,0.4171,0.6604,0.6604
REC005740,CUST02494,2026-08-19 07:45:30.705323,1938.69,card_expired,True,card,individual,18,6,1,0.8049359795557416,0.36268178869456424,0,0,payment_link,6.0,20,0.6388,1,1938.69,14.9,0.2479,0.3942,0.6388,0.6388
REC005741,CUST02495,2026-01-27 22:08:18.139686,9606.83,insufficient_funds,False,nach,individual,24,13,0,0.626680104989323,0.7094591913127448,0,0,payment_link,6.0,20,0.5071,1,9606.83,62.9,0.3748,0.5814,0.5071,0.6291
